word,count,doc_count,idf
bureaucracy,8.0,5,5.991464547107982
charm,6.0,5,5.991464547107982
introduces,5.0,5,5.991464547107982
clocked,6.0,5,5.991464547107982
availability,5.0,5,5.991464547107982
clooney,9.0,5,5.991464547107982
hotly,5.0,5,5.991464547107982
furry,6.0,5,5.991464547107982
anchored,5.0,5,5.991464547107982
divert,5.0,5,5.991464547107982
chill,6.0,5,5.991464547107982
foam,6.0,5,5.991464547107982
impairment,5.0,5,5.991464547107982
chilean,25.0,5,5.991464547107982
eased,5.0,5,5.991464547107982
childish,6.0,5,5.991464547107982
sewage,7.0,5,5.991464547107982
impeach,5.0,5,5.991464547107982
frost,30.0,5,5.991464547107982
focal,6.0,5,5.991464547107982
varies,5.0,5,5.991464547107982
dividend,6.0,5,5.991464547107982
poking,6.0,5,5.991464547107982
impede,6.0,5,5.991464547107982
shadowy,5.0,5,5.991464547107982
fodder,5.0,5,5.991464547107982
insomnia,7.0,5,5.991464547107982
veered,5.0,5,5.991464547107982
diversion,5.0,5,5.991464547107982
turban,5.0,5,5.991464547107982
easing,6.0,5,5.991464547107982
anonymously,6.0,5,5.991464547107982
distorted,5.0,5,5.991464547107982
translator,5.0,5,5.991464547107982
distract,5.0,5,5.991464547107982
ploy,5.0,5,5.991464547107982
installing,6.0,5,5.991464547107982
protracted,5.0,5,5.991464547107982
82,5.0,5,5.991464547107982
sings,5.0,5,5.991464547107982
skipping,6.0,5,5.991464547107982
skeleton,10.0,5,5.991464547107982
cheerful,5.0,5,5.991464547107982
distrust,6.0,5,5.991464547107982
protects,7.0,5,5.991464547107982
porter,17.0,5,5.991464547107982
willis,8.0,5,5.991464547107982
anomaly,7.0,5,5.991464547107982
eastward,6.0,5,5.991464547107982
ditch,5.0,5,5.991464547107982
canaveral,6.0,5,5.991464547107982
ashore,5.0,5,5.991464547107982
distributor,9.0,5,5.991464547107982
chided,5.0,5,5.991464547107982
fog,7.0,5,5.991464547107982
frontieres,5.0,5,5.991464547107982
tasty,5.0,5,5.991464547107982
implied,5.0,5,5.991464547107982
doc,5.0,5,5.991464547107982
dock,8.0,5,5.991464547107982
situated,5.0,5,5.991464547107982
tasting,8.0,5,5.991464547107982
vault,9.0,5,5.991464547107982
propelled,5.0,5,5.991464547107982
chernobyl,15.0,5,5.991464547107982
medina,9.0,5,5.991464547107982
cantor,10.0,5,5.991464547107982
mediated,5.0,5,5.991464547107982
medecins,5.0,5,5.991464547107982
35-year-old,6.0,5,5.991464547107982
sister-in-law,5.0,5,5.991464547107982
popularized,5.0,5,5.991464547107982
anti-immigrant,5.0,5,5.991464547107982
documenting,5.0,5,5.991464547107982
"35,000",6.0,5,5.991464547107982
med,8.0,5,5.991464547107982
t.j.,7.0,5,5.991464547107982
distinguish,5.0,5,5.991464547107982
frightening,5.0,5,5.991464547107982
frigid,5.0,5,5.991464547107982
canister,5.0,5,5.991464547107982
capitalism,5.0,5,5.991464547107982
canned,5.0,5,5.991464547107982
earnings,5.0,5,5.991464547107982
anti-abortion,11.0,5,5.991464547107982
divorced,10.0,5,5.991464547107982
winding,5.0,5,5.991464547107982
earnest,5.0,5,5.991464547107982
melinda,7.0,5,5.991464547107982
implicated,6.0,5,5.991464547107982
melbourne,11.0,5,5.991464547107982
asiana,12.0,5,5.991464547107982
meilhan,5.0,5,5.991464547107982
anti-aircraft,6.0,5,5.991464547107982
impetus,5.0,5,5.991464547107982
implanted,7.0,5,5.991464547107982
polo,9.0,5,5.991464547107982
asif,6.0,5,5.991464547107982
inserted,5.0,5,5.991464547107982
ponder,5.0,5,5.991464547107982
sexuality,9.0,5,5.991464547107982
pledging,5.0,5,5.991464547107982
proverbial,5.0,5,5.991464547107982
imaging,7.0,5,5.991464547107982
andrei,6.0,5,5.991464547107982
lu,9.0,5,5.991464547107982
transferring,6.0,5,5.991464547107982
pulitzer,6.0,5,5.991464547107982
meteorological,5.0,5,5.991464547107982
pitted,5.0,5,5.991464547107982
pitting,5.0,5,5.991464547107982
prom,6.0,5,5.991464547107982
vigilance,5.0,5,5.991464547107982
vandalism,6.0,5,5.991464547107982
dismissal,6.0,5,5.991464547107982
chechen,24.0,5,5.991464547107982
sliced,5.0,5,5.991464547107982
dismisses,6.0,5,5.991464547107982
wink,6.0,5,5.991464547107982
calculate,5.0,5,5.991464547107982
edison,5.0,5,5.991464547107982
will,6.0,5,5.991464547107982
disobedience,5.0,5,5.991464547107982
disoriented,6.0,5,5.991464547107982
attache,5.0,5,5.991464547107982
slew,5.0,5,5.991464547107982
il,11.0,5,5.991464547107982
mclaughlin,5.0,5,5.991464547107982
simulation,7.0,5,5.991464547107982
vigorously,5.0,5,5.991464547107982
circumstantial,11.0,5,5.991464547107982
low-key,6.0,5,5.991464547107982
disgrace,5.0,5,5.991464547107982
low-lying,6.0,5,5.991464547107982
and/or,5.0,5,5.991464547107982
punjab,9.0,5,5.991464547107982
270,7.0,5,5.991464547107982
eduardo,7.0,5,5.991464547107982
disgusting,5.0,5,5.991464547107982
attire,5.0,5,5.991464547107982
ignorant,5.0,5,5.991464547107982
cheapest,12.0,5,5.991464547107982
lowly,6.0,5,5.991464547107982
intensifying,5.0,5,5.991464547107982
cinematic,6.0,5,5.991464547107982
floated,5.0,5,5.991464547107982
pulse,5.0,5,5.991464547107982
flocked,5.0,5,5.991464547107982
circled,5.0,5,5.991464547107982
michel,7.0,5,5.991464547107982
florence,12.0,5,5.991464547107982
slender,5.0,5,5.991464547107982
slashed,5.0,5,5.991464547107982
lunar,34.0,5,5.991464547107982
instructing,5.0,5,5.991464547107982
dissatisfaction,6.0,5,5.991464547107982
tweeting,6.0,5,5.991464547107982
anti-semitic,21.0,5,5.991464547107982
asthma,7.0,5,5.991464547107982
fluent,5.0,5,5.991464547107982
slander,5.0,5,5.991464547107982
prowess,6.0,5,5.991464547107982
dissolved,5.0,5,5.991464547107982
plaza,6.0,5,5.991464547107982
tweak,5.0,5,5.991464547107982
slamming,5.0,5,5.991464547107982
settling,5.0,5,5.991464547107982
choke,6.0,5,5.991464547107982
pleasant,5.0,5,5.991464547107982
pleasantly,5.0,5,5.991464547107982
fulfilled,5.0,5,5.991464547107982
fulfill,5.0,5,5.991464547107982
camel,9.0,5,5.991464547107982
dispatch,5.0,5,5.991464547107982
proxy,10.0,5,5.991464547107982
teaming,5.0,5,5.991464547107982
chrysler,5.0,5,5.991464547107982
athletics,5.0,5,5.991464547107982
in-law,5.0,5,5.991464547107982
sinai,6.0,5,5.991464547107982
twister,12.0,5,5.991464547107982
plaguing,5.0,5,5.991464547107982
sleeve,8.0,5,5.991464547107982
sleepy,7.0,5,5.991464547107982
functional,6.0,5,5.991464547107982
impunity,5.0,5,5.991464547107982
sergei,5.0,5,5.991464547107982
californian,5.0,5,5.991464547107982
caliphate,8.0,5,5.991464547107982
transformer,16.0,5,5.991464547107982
psyche,5.0,5,5.991464547107982
ecuador,14.0,5,5.991464547107982
fulton,5.0,5,5.991464547107982
seriousness,5.0,5,5.991464547107982
luiz,6.0,5,5.991464547107982
psaki,7.0,5,5.991464547107982
psychiatry,6.0,5,5.991464547107982
gast,5.0,5,5.991464547107982
self-described,5.0,5,5.991464547107982
mo,6.0,5,5.991464547107982
awkwardly,5.0,5,5.991464547107982
usage,5.0,5,5.991464547107982
sophistication,6.0,5,5.991464547107982
allianz,6.0,5,5.991464547107982
sweat,6.0,5,5.991464547107982
listener,6.0,5,5.991464547107982
co-owner,5.0,5,5.991464547107982
fiorentina,5.0,5,5.991464547107982
postponement,5.0,5,5.991464547107982
raphael,5.0,5,5.991464547107982
hoop,5.0,5,5.991464547107982
posture,5.0,5,5.991464547107982
4.5,6.0,5,5.991464547107982
8th,6.0,5,5.991464547107982
inception,5.0,5,5.991464547107982
generates,6.0,5,5.991464547107982
deteriorated,6.0,5,5.991464547107982
penal,6.0,5,5.991464547107982
ax,8.0,5,5.991464547107982
devotion,5.0,5,5.991464547107982
buff,6.0,5,5.991464547107982
patiently,5.0,5,5.991464547107982
towel,5.0,5,5.991464547107982
alpine,8.0,5,5.991464547107982
generic,6.0,5,5.991464547107982
co-founded,5.0,5,5.991464547107982
cognitive,5.0,5,5.991464547107982
mixed-race,7.0,5,5.991464547107982
fischer,8.0,5,5.991464547107982
collaborating,5.0,5,5.991464547107982
irene,23.0,5,5.991464547107982
*,53.0,5,5.991464547107982
mobilization,5.0,5,5.991464547107982
paterson,14.0,5,5.991464547107982
detection,5.0,5,5.991464547107982
wicked,7.0,5,5.991464547107982
scrap,5.0,5,5.991464547107982
horribly,6.0,5,5.991464547107982
mobilize,6.0,5,5.991464547107982
sweater,5.0,5,5.991464547107982
pave,5.0,5,5.991464547107982
trench,5.0,5,5.991464547107982
mobilizing,5.0,5,5.991464547107982
silk,8.0,5,5.991464547107982
udinese,5.0,5,5.991464547107982
detrimental,7.0,5,5.991464547107982
alonso,24.0,5,5.991464547107982
foray,5.0,5,5.991464547107982
whitney,9.0,5,5.991464547107982
misunderstood,6.0,5,5.991464547107982
forbidding,5.0,5,5.991464547107982
tenth,5.0,5,5.991464547107982
coined,5.0,5,5.991464547107982
mocking,5.0,5,5.991464547107982
termed,5.0,5,5.991464547107982
antiquity,11.0,5,5.991464547107982
peggy,5.0,5,5.991464547107982
browser,19.0,5,5.991464547107982
searcher,5.0,5,5.991464547107982
screenwriter,8.0,5,5.991464547107982
silently,5.0,5,5.991464547107982
whopping,5.0,5,5.991464547107982
forceful,5.0,5,5.991464547107982
screwed,5.0,5,5.991464547107982
sheffield,23.0,5,5.991464547107982
buckle,5.0,5,5.991464547107982
buckingham,9.0,5,5.991464547107982
128,6.0,5,5.991464547107982
visceral,5.0,5,5.991464547107982
coincides,6.0,5,5.991464547107982
swiftly,5.0,5,5.991464547107982
season-ending,8.0,5,5.991464547107982
paton,8.0,5,5.991464547107982
detriment,5.0,5,5.991464547107982
embargo,9.0,5,5.991464547107982
diagnose,8.0,5,5.991464547107982
embark,5.0,5,5.991464547107982
coached,5.0,5,5.991464547107982
gb,11.0,5,5.991464547107982
articulate,5.0,5,5.991464547107982
patrice,6.0,5,5.991464547107982
yale,6.0,5,5.991464547107982
doping,10.0,5,5.991464547107982
pedestal,6.0,5,5.991464547107982
charcoal,6.0,5,5.991464547107982
pouch,6.0,5,5.991464547107982
pediatric,8.0,5,5.991464547107982
coincided,5.0,5,5.991464547107982
scrapped,6.0,5,5.991464547107982
solomon,14.0,5,5.991464547107982
azuz,42.0,5,5.991464547107982
coca-cola,8.0,5,5.991464547107982
tara,5.0,5,5.991464547107982
devised,5.0,5,5.991464547107982
collaborator,5.0,5,5.991464547107982
raked,5.0,5,5.991464547107982
destabilizing,5.0,5,5.991464547107982
modification,7.0,5,5.991464547107982
tackled,6.0,5,5.991464547107982
scuba,6.0,5,5.991464547107982
ioc,13.0,5,5.991464547107982
rasmussen,5.0,5,5.991464547107982
buildup,5.0,5,5.991464547107982
coerced,5.0,5,5.991464547107982
finn,8.0,5,5.991464547107982
bryant,26.0,5,5.991464547107982
randall,6.0,5,5.991464547107982
peppered,5.0,5,5.991464547107982
dice,5.0,5,5.991464547107982
caregiver,7.0,5,5.991464547107982
ling,11.0,5,5.991464547107982
awaited,5.0,5,5.991464547107982
usgs,7.0,5,5.991464547107982
co-chairman,5.0,5,5.991464547107982
urine,19.0,5,5.991464547107982
elwyn,5.0,5,5.991464547107982
developmental,5.0,5,5.991464547107982
dictated,5.0,5,5.991464547107982
raqqa,6.0,5,5.991464547107982
emergence,5.0,5,5.991464547107982
limestone,9.0,5,5.991464547107982
irna,7.0,5,5.991464547107982
coding,6.0,5,5.991464547107982
teresa,6.0,5,5.991464547107982
co-conspirators,5.0,5,5.991464547107982
emerald,9.0,5,5.991464547107982
yacht,15.0,5,5.991464547107982
cody,6.0,5,5.991464547107982
ba,11.0,5,5.991464547107982
lithuanian,10.0,5,5.991464547107982
ireporters,6.0,5,5.991464547107982
wired,9.0,5,5.991464547107982
fireman,6.0,5,5.991464547107982
freight,10.0,5,5.991464547107982
signify,5.0,5,5.991464547107982
detailing,5.0,5,5.991464547107982
all-star,6.0,5,5.991464547107982
dispose,5.0,4,6.214608098422191
edwin,4.0,4,6.214608098422191
'look,5.0,4,6.214608098422191
nicholson,5.0,4,6.214608098422191
nichols,6.0,4,6.214608098422191
isolating,4.0,4,6.214608098422191
nicety,4.0,4,6.214608098422191
inning,6.0,4,6.214608098422191
monologue,4.0,4,6.214608098422191
cyrus,10.0,4,6.214608098422191
100.,4.0,4,6.214608098422191
excavation,5.0,4,6.214608098422191
fairfax,9.0,4,6.214608098422191
wed.,4.0,4,6.214608098422191
honduran,6.0,4,6.214608098422191
materialized,4.0,4,6.214608098422191
1963.,4.0,4,6.214608098422191
framing,5.0,4,6.214608098422191
inner-city,4.0,4,6.214608098422191
methodology,4.0,4,6.214608098422191
cynthia,6.0,4,6.214608098422191
displeasure,4.0,4,6.214608098422191
martine,6.0,4,6.214608098422191
nicely,4.0,4,6.214608098422191
frail,4.0,4,6.214608098422191
lafayette,8.0,4,6.214608098422191
kroos,6.0,4,6.214608098422191
input,4.0,4,6.214608098422191
greene.bob,4.0,4,6.214608098422191
maternal,12.0,4,6.214608098422191
fun-loving,4.0,4,6.214608098422191
fragment,6.0,4,6.214608098422191
faltering,4.0,4,6.214608098422191
half-time,6.0,4,6.214608098422191
marriott,16.0,4,6.214608098422191
yearning,4.0,4,6.214608098422191
life-and-death,4.0,4,6.214608098422191
graph,5.0,4,6.214608098422191
disruptive,4.0,4,6.214608098422191
merging,4.0,4,6.214608098422191
12.5,4.0,4,6.214608098422191
foreclosure,5.0,4,6.214608098422191
exclude,5.0,4,6.214608098422191
eerily,4.0,4,6.214608098422191
forwarded,4.0,4,6.214608098422191
excludes,4.0,4,6.214608098422191
inroad,5.0,4,6.214608098422191
inclination,4.0,4,6.214608098422191
handset,9.0,4,6.214608098422191
zine,5.0,4,6.214608098422191
dissatisfied,4.0,4,6.214608098422191
illustrates,5.0,4,6.214608098422191
handshake,7.0,4,6.214608098422191
ignition,5.0,4,6.214608098422191
nicola,5.0,4,6.214608098422191
12:30,4.0,4,6.214608098422191
maiming,4.0,4,6.214608098422191
ecstatic,4.0,4,6.214608098422191
half-sister,4.0,4,6.214608098422191
lull,4.0,4,6.214608098422191
detractor,5.0,4,6.214608098422191
lump,7.0,4,6.214608098422191
dre,18.0,4,6.214608098422191
fading,5.0,4,6.214608098422191
inflame,4.0,4,6.214608098422191
vietnamese,5.0,4,6.214608098422191
year-round,6.0,4,6.214608098422191
unrelenting,4.0,4,6.214608098422191
drake,13.0,4,6.214608098422191
kristen,4.0,4,6.214608098422191
vandal,4.0,4,6.214608098422191
haley,11.0,4,6.214608098422191
neglected,4.0,4,6.214608098422191
neglect,4.0,4,6.214608098422191
greenville,4.0,4,6.214608098422191
disrupting,4.0,4,6.214608098422191
ya,4.0,4,6.214608098422191
methodist,5.0,4,6.214608098422191
handler,4.0,4,6.214608098422191
grass-roots,4.0,4,6.214608098422191
evra,6.0,4,6.214608098422191
"1,600",4.0,4,6.214608098422191
wilkinson,4.0,4,6.214608098422191
inherit,5.0,4,6.214608098422191
inheritance,9.0,4,6.214608098422191
honesty,5.0,4,6.214608098422191
dislodged,4.0,4,6.214608098422191
drastically,4.0,4,6.214608098422191
kane,11.0,4,6.214608098422191
intel,4.0,4,6.214608098422191
kyodo,4.0,4,6.214608098422191
netto,4.0,4,6.214608098422191
kyi,50.0,4,6.214608098422191
evidently,4.0,4,6.214608098422191
dagestan,11.0,4,6.214608098422191
hinduism,4.0,4,6.214608098422191
honey,5.0,4,6.214608098422191
faked,4.0,4,6.214608098422191
ex-president,4.0,4,6.214608098422191
dadaab,11.0,4,6.214608098422191
hamburger,8.0,4,6.214608098422191
vi,5.0,4,6.214608098422191
vegetation,5.0,4,6.214608098422191
weaver,13.0,4,6.214608098422191
energetic,4.0,4,6.214608098422191
luca,4.0,4,6.214608098422191
flogging,4.0,4,6.214608098422191
worcester,5.0,4,6.214608098422191
zeta,13.0,4,6.214608098422191
wolfsburg,9.0,4,6.214608098422191
wharton,4.0,4,6.214608098422191
zhang,5.0,4,6.214608098422191
mauricio,4.0,4,6.214608098422191
warden,7.0,4,6.214608098422191
fifteen,4.0,4,6.214608098422191
monstrous,4.0,4,6.214608098422191
hindered,4.0,4,6.214608098422191
hamstring,5.0,4,6.214608098422191
kaka,5.0,4,6.214608098422191
italia,4.0,4,6.214608098422191
kalashnikov,5.0,4,6.214608098422191
wrangling,4.0,4,6.214608098422191
intending,4.0,4,6.214608098422191
dorm,8.0,4,6.214608098422191
juve,8.0,4,6.214608098422191
unresolved,4.0,4,6.214608098422191
justine,5.0,4,6.214608098422191
hindsight,4.0,4,6.214608098422191
impulse,7.0,4,6.214608098422191
edin,4.0,4,6.214608098422191
disparate,4.0,4,6.214608098422191
newport,5.0,4,6.214608098422191
firefighting,8.0,4,6.214608098422191
fund-raising,4.0,4,6.214608098422191
depressing,4.0,4,6.214608098422191
framed,4.0,4,6.214608098422191
kardashian,6.0,4,6.214608098422191
intensify,5.0,4,6.214608098422191
infiltrated,4.0,4,6.214608098422191
maureen,4.0,4,6.214608098422191
infiltrate,6.0,4,6.214608098422191
vanguard,5.0,4,6.214608098422191
greedy,6.0,4,6.214608098422191
displacement,4.0,4,6.214608098422191
vigilante,4.0,4,6.214608098422191
insulation,5.0,4,6.214608098422191
functionality,5.0,4,6.214608098422191
useless,4.0,4,6.214608098422191
flowed,4.0,4,6.214608098422191
warhead,4.0,4,6.214608098422191
wanton,4.0,4,6.214608098422191
nexus,11.0,4,6.214608098422191
150th,5.0,4,6.214608098422191
next-generation,5.0,4,6.214608098422191
israeli-palestinian,6.0,4,6.214608098422191
newlywed,4.0,4,6.214608098422191
monrovia,5.0,4,6.214608098422191
weathered,4.0,4,6.214608098422191
issa,10.0,4,6.214608098422191
mobster,4.0,4,6.214608098422191
edict,7.0,4,6.214608098422191
upright,4.0,4,6.214608098422191
disperse,4.0,4,6.214608098422191
methodically,4.0,4,6.214608098422191
edible,5.0,4,6.214608098422191
innovate,5.0,4,6.214608098422191
lace,5.0,4,6.214608098422191
fairy,5.0,4,6.214608098422191
dispersing,4.0,4,6.214608098422191
exacerbate,4.0,4,6.214608098422191
himalayan,7.0,4,6.214608098422191
depp,4.0,4,6.214608098422191
damned,4.0,4,6.214608098422191
d-nevada,4.0,4,6.214608098422191
kaplan,6.0,4,6.214608098422191
1964.,5.0,4,6.214608098422191
zelizer.julian,4.0,4,6.214608098422191
insurer,9.0,4,6.214608098422191
emeritus,4.0,4,6.214608098422191
kumar,8.0,4,6.214608098422191
kurdistan,4.0,4,6.214608098422191
unwittingly,4.0,4,6.214608098422191
mahmood,6.0,4,6.214608098422191
1987.,4.0,4,6.214608098422191
noteworthy,4.0,4,6.214608098422191
167,5.0,4,6.214608098422191
durham,6.0,4,6.214608098422191
male-dominated,5.0,4,6.214608098422191
vitaly,5.0,4,6.214608098422191
impenetrable,4.0,4,6.214608098422191
zurich,11.0,4,6.214608098422191
fogh,4.0,4,6.214608098422191
wavy,4.0,4,6.214608098422191
holdover,4.0,4,6.214608098422191
drift,5.0,4,6.214608098422191
'get,4.0,4,6.214608098422191
geoff,4.0,4,6.214608098422191
kigali,7.0,4,6.214608098422191
guido,4.0,4,6.214608098422191
klopp,4.0,4,6.214608098422191
homogenous,4.0,4,6.214608098422191
melody,5.0,4,6.214608098422191
impromptu,4.0,4,6.214608098422191
front-page,6.0,4,6.214608098422191
whiskey,6.0,4,6.214608098422191
dripping,4.0,4,6.214608098422191
crumbled,4.0,4,6.214608098422191
kiwi,4.0,4,6.214608098422191
gul,5.0,4,6.214608098422191
frontman,5.0,4,6.214608098422191
finalized,4.0,4,6.214608098422191
duress,5.0,4,6.214608098422191
1985,4.0,4,6.214608098422191
memento,4.0,4,6.214608098422191
eyebrow,4.0,4,6.214608098422191
indignation,4.0,4,6.214608098422191
easiest,5.0,4,6.214608098422191
unreasonable,6.0,4,6.214608098422191
gunpoint,4.0,4,6.214608098422191
ire,4.0,4,6.214608098422191
irving,4.0,4,6.214608098422191
georgian,12.0,4,6.214608098422191
impart,4.0,4,6.214608098422191
impasse,6.0,4,6.214608098422191
irreplaceable,4.0,4,6.214608098422191
irs,41.0,4,6.214608098422191
frosty,4.0,4,6.214608098422191
lighten,5.0,4,6.214608098422191
encompasses,4.0,4,6.214608098422191
yasmin,5.0,4,6.214608098422191
warsaw,9.0,4,6.214608098422191
vidal,18.0,4,6.214608098422191
driveway,5.0,4,6.214608098422191
vernacular,4.0,4,6.214608098422191
mallorca,4.0,4,6.214608098422191
generational,4.0,4,6.214608098422191
wax,6.0,4,6.214608098422191
indirectly,4.0,4,6.214608098422191
molesting,5.0,4,6.214608098422191
impacting,5.0,4,6.214608098422191
explicit,4.0,4,6.214608098422191
deserving,4.0,4,6.214608098422191
irregular,4.0,4,6.214608098422191
marino,4.0,4,6.214608098422191
fingerprint,9.0,4,6.214608098422191
extinguish,4.0,4,6.214608098422191
victimized,4.0,4,6.214608098422191
genetically,4.0,4,6.214608098422191
desktop,4.0,4,6.214608098422191
folklore,7.0,4,6.214608098422191
crossover,4.0,4,6.214608098422191
mediate,5.0,4,6.214608098422191
guadalajara,6.0,4,6.214608098422191
implying,4.0,4,6.214608098422191
inhumane,5.0,4,6.214608098422191
'star,4.0,4,6.214608098422191
'our,4.0,4,6.214608098422191
homage,7.0,4,6.214608098422191
winehouse,15.0,4,6.214608098422191
home-grown,4.0,4,6.214608098422191
emperor,8.0,4,6.214608098422191
kingpin,4.0,4,6.214608098422191
1600,5.0,4,6.214608098422191
imposition,4.0,4,6.214608098422191
cross-border,6.0,4,6.214608098422191
guam,6.0,4,6.214608098422191
malian,5.0,4,6.214608098422191
holloway,21.0,4,6.214608098422191
exponentially,4.0,4,6.214608098422191
watershed,4.0,4,6.214608098422191
whistle-blower,6.0,4,6.214608098422191
impersonating,4.0,4,6.214608098422191
incidence,4.0,4,6.214608098422191
extracting,5.0,4,6.214608098422191
foiled,4.0,4,6.214608098422191
impersonation,6.0,4,6.214608098422191
